facet	hue	bin_center	mean_density	error	n_seeds
cross	3	5.594585e-05	0.000000e+00	0.000000e+00	100
cross	3	5.657897e-05	0.000000e+00	0.000000e+00	100
cross	3	5.721925e-05	0.000000e+00	0.000000e+00	100
cross	3	5.786678e-05	0.000000e+00	0.000000e+00	100
cross	3	5.852163e-05	0.000000e+00	0.000000e+00	100
cross	3	5.918389e-05	0.000000e+00	0.000000e+00	100
cross	3	5.985365e-05	0.000000e+00	0.000000e+00	100
cross	3	6.053099e-05	0.000000e+00	0.000000e+00	100
cross	3	6.121600e-05	0.000000e+00	0.000000e+00	100
cross	3	6.190875e-05	0.000000e+00	0.000000e+00	100
cross	3	6.260935e-05	0.000000e+00	0.000000e+00	100
cross	3	6.331787e-05	0.000000e+00	0.000000e+00	100
cross	3	6.403442e-05	0.000000e+00	0.000000e+00	100
cross	3	6.475907e-05	0.000000e+00	0.000000e+00	100
cross	3	6.549192e-05	0.000000e+00	0.000000e+00	100
cross	3	6.623306e-05	0.000000e+00	0.000000e+00	100
cross	3	6.698260e-05	0.000000e+00	0.000000e+00	100
cross	3	6.774061e-05	4.010264e+04	6.017886e+03	100
cross	3	6.850720e-05	0.000000e+00	0.000000e+00	100
cross	3	6.928247e-05	0.000000e+00	0.000000e+00	100
cross	3	7.006651e-05	0.000000e+00	0.000000e+00	100
cross	3	7.085943e-05	0.000000e+00	0.000000e+00	100
cross	3	7.166131e-05	0.000000e+00	0.000000e+00	100
cross	3	7.247228e-05	0.000000e+00	0.000000e+00	100
cross	3	7.329241e-05	0.000000e+00	0.000000e+00	100
cross	3	7.412183e-05	0.000000e+00	0.000000e+00	100
cross	3	7.496064e-05	0.000000e+00	0.000000e+00	100
cross	3	7.580894e-05	0.000000e+00	0.000000e+00	100
cross	3	7.666684e-05	0.000000e+00	0.000000e+00	100
cross	3	7.753445e-05	0.000000e+00	0.000000e+00	100
cross	3	7.841187e-05	0.000000e+00	0.000000e+00	100
cross	3	7.929923e-05	0.000000e+00	0.000000e+00	100
cross	3	8.019662e-05	0.000000e+00	0.000000e+00	100
cross	3	8.110417e-05	0.000000e+00	0.000000e+00	100
cross	3	8.202200e-05	0.000000e+00	0.000000e+00	100
cross	3	8.295021e-05	0.000000e+00	0.000000e+00	100
cross	3	8.388892e-05	0.000000e+00	0.000000e+00	100
cross	3	8.483826e-05	0.000000e+00	0.000000e+00	100
cross	3	8.579834e-05	0.000000e+00	0.000000e+00	100
cross	3	8.676928e-05	0.000000e+00	0.000000e+00	100
cross	3	8.775121e-05	0.000000e+00	0.000000e+00	100
cross	3	8.874426e-05	0.000000e+00	0.000000e+00	100
cross	3	8.974854e-05	0.000000e+00	0.000000e+00	100
cross	3	9.076419e-05	0.000000e+00	0.000000e+00	100
cross	3	9.179133e-05	0.000000e+00	0.000000e+00	100
cross	3	9.283009e-05	0.000000e+00	0.000000e+00	100
cross	3	9.388061e-05	0.000000e+00	0.000000e+00	100
cross	3	9.494302e-05	0.000000e+00	0.000000e+00	100
cross	3	9.601745e-05	0.000000e+00	0.000000e+00	100
cross	3	9.710404e-05	0.000000e+00	0.000000e+00	100
cross	3	9.820293e-05	0.000000e+00	0.000000e+00	100
cross	3	9.931425e-05	0.000000e+00	0.000000e+00	100
cross	3	1.004381e-04	0.000000e+00	0.000000e+00	100
cross	3	1.015748e-04	1.926463e+04	3.539696e+03	100
cross	3	1.027242e-04	0.000000e+00	0.000000e+00	100
cross	3	1.038867e-04	0.000000e+00	0.000000e+00	100
cross	3	1.050624e-04	0.000000e+00	0.000000e+00	100
cross	3	1.062513e-04	0.000000e+00	0.000000e+00	100
cross	3	1.074537e-04	0.000000e+00	0.000000e+00	100
cross	3	1.086697e-04	0.000000e+00	0.000000e+00	100
cross	3	1.098995e-04	0.000000e+00	0.000000e+00	100
cross	3	1.111432e-04	0.000000e+00	0.000000e+00	100
cross	3	1.124010e-04	0.000000e+00	0.000000e+00	100
cross	3	1.136730e-04	0.000000e+00	0.000000e+00	100
cross	3	1.149593e-04	0.000000e+00	0.000000e+00	100
cross	3	1.162603e-04	0.000000e+00	0.000000e+00	100
cross	3	1.175760e-04	0.000000e+00	0.000000e+00	100
cross	3	1.189065e-04	0.000000e+00	0.000000e+00	100
cross	3	1.202521e-04	0.000000e+00	0.000000e+00	100
cross	3	1.216130e-04	0.000000e+00	0.000000e+00	100
cross	3	1.229892e-04	0.000000e+00	0.000000e+00	100
cross	3	1.243810e-04	0.000000e+00	0.000000e+00	100
cross	3	1.257886e-04	0.000000e+00	0.000000e+00	100
cross	3	1.272121e-04	0.000000e+00	0.000000e+00	100
cross	3	1.286517e-04	0.000000e+00	0.000000e+00	100
cross	3	1.301076e-04	0.000000e+00	0.000000e+00	100
cross	3	1.315800e-04	0.000000e+00	0.000000e+00	100
cross	3	1.330690e-04	0.000000e+00	0.000000e+00	100
cross	3	1.345749e-04	0.000000e+00	0.000000e+00	100
cross	3	1.360978e-04	1.064568e+04	2.208785e+03	100
cross	3	1.376380e-04	0.000000e+00	0.000000e+00	100
cross	3	1.391956e-04	0.000000e+00	0.000000e+00	100
cross	3	1.407708e-04	0.000000e+00	0.000000e+00	100
cross	3	1.423639e-04	0.000000e+00	0.000000e+00	100
cross	3	1.439749e-04	0.000000e+00	0.000000e+00	100
cross	3	1.456042e-04	0.000000e+00	0.000000e+00	100
cross	3	1.472520e-04	0.000000e+00	0.000000e+00	100
cross	3	1.489184e-04	0.000000e+00	0.000000e+00	100
cross	3	1.506036e-04	0.000000e+00	0.000000e+00	100
cross	3	1.523079e-04	0.000000e+00	0.000000e+00	100
cross	3	1.540315e-04	0.000000e+00	0.000000e+00	100
cross	3	1.557747e-04	0.000000e+00	0.000000e+00	100
cross	3	1.575375e-04	0.000000e+00	0.000000e+00	100
cross	3	1.593203e-04	0.000000e+00	0.000000e+00	100
cross	3	1.611232e-04	0.000000e+00	0.000000e+00	100
cross	3	1.629466e-04	0.000000e+00	0.000000e+00	100
cross	3	1.647906e-04	0.000000e+00	0.000000e+00	100
cross	3	1.666555e-04	0.000000e+00	0.000000e+00	100
cross	3	1.685414e-04	6.587534e+03	1.676257e+03	100
cross	3	1.704488e-04	0.000000e+00	0.000000e+00	100
cross	3	1.723777e-04	0.000000e+00	0.000000e+00	100
cross	3	1.743284e-04	0.000000e+00	0.000000e+00	100
cross	3	1.763012e-04	0.000000e+00	0.000000e+00	100
cross	3	1.782963e-04	0.000000e+00	0.000000e+00	100
cross	3	1.803140e-04	0.000000e+00	0.000000e+00	100
cross	3	1.823546e-04	0.000000e+00	0.000000e+00	100
cross	3	1.844182e-04	0.000000e+00	0.000000e+00	100
cross	3	1.865052e-04	0.000000e+00	0.000000e+00	100
cross	3	1.886158e-04	0.000000e+00	0.000000e+00	100
cross	3	1.907503e-04	0.000000e+00	0.000000e+00	100
cross	3	1.929089e-04	0.000000e+00	0.000000e+00	100
cross	3	1.950920e-04	0.000000e+00	0.000000e+00	100
cross	3	1.972998e-04	0.000000e+00	0.000000e+00	100
cross	3	1.995325e-04	0.000000e+00	0.000000e+00	100
cross	3	2.017905e-04	0.000000e+00	0.000000e+00	100
cross	3	2.040741e-04	3.970501e+03	1.006984e+03	100
cross	3	2.063836e-04	0.000000e+00	0.000000e+00	100
cross	3	2.087191e-04	0.000000e+00	0.000000e+00	100
cross	3	2.110811e-04	0.000000e+00	0.000000e+00	100
cross	3	2.134698e-04	0.000000e+00	0.000000e+00	100
cross	3	2.158856e-04	0.000000e+00	0.000000e+00	100
cross	3	2.183287e-04	0.000000e+00	0.000000e+00	100
cross	3	2.207994e-04	0.000000e+00	0.000000e+00	100
cross	3	2.232981e-04	0.000000e+00	0.000000e+00	100
cross	3	2.258251e-04	0.000000e+00	0.000000e+00	100
cross	3	2.283806e-04	0.000000e+00	0.000000e+00	100
cross	3	2.309651e-04	0.000000e+00	0.000000e+00	100
cross	3	2.335789e-04	0.000000e+00	0.000000e+00	100
cross	3	2.362222e-04	2.250756e+03	7.553224e+02	100
cross	3	2.388954e-04	0.000000e+00	0.000000e+00	100
cross	3	2.415989e-04	0.000000e+00	0.000000e+00	100
cross	3	2.443330e-04	0.000000e+00	0.000000e+00	100
cross	3	2.470980e-04	0.000000e+00	0.000000e+00	100
cross	3	2.498943e-04	0.000000e+00	0.000000e+00	100
cross	3	2.527222e-04	0.000000e+00	0.000000e+00	100
cross	3	2.555822e-04	0.000000e+00	0.000000e+00	100
cross	3	2.584745e-04	0.000000e+00	0.000000e+00	100
cross	3	2.613995e-04	0.000000e+00	0.000000e+00	100
cross	3	2.643577e-04	0.000000e+00	0.000000e+00	100
cross	3	2.673493e-04	0.000000e+00	0.000000e+00	100
cross	3	2.703748e-04	1.406131e+03	5.950062e+02	100
cross	3	2.734345e-04	0.000000e+00	0.000000e+00	100
cross	3	2.765289e-04	0.000000e+00	0.000000e+00	100
cross	3	2.796582e-04	0.000000e+00	0.000000e+00	100
cross	3	2.828230e-04	0.000000e+00	0.000000e+00	100
cross	3	2.860236e-04	0.000000e+00	0.000000e+00	100
cross	3	2.892604e-04	0.000000e+00	0.000000e+00	100
cross	3	2.925339e-04	0.000000e+00	0.000000e+00	100
cross	3	2.958443e-04	0.000000e+00	0.000000e+00	100
cross	3	2.991923e-04	0.000000e+00	0.000000e+00	100
cross	3	3.025781e-04	0.000000e+00	0.000000e+00	100
cross	3	3.060023e-04	9.908024e+02	4.602982e+02	100
cross	3	3.094652e-04	0.000000e+00	0.000000e+00	100
cross	3	3.129673e-04	0.000000e+00	0.000000e+00	100
cross	3	3.165090e-04	0.000000e+00	0.000000e+00	100
cross	3	3.200908e-04	0.000000e+00	0.000000e+00	100
cross	3	3.237131e-04	0.000000e+00	0.000000e+00	100
cross	3	3.273765e-04	0.000000e+00	0.000000e+00	100
cross	3	3.310812e-04	0.000000e+00	0.000000e+00	100
cross	3	3.348280e-04	0.000000e+00	0.000000e+00	100
cross	3	3.386171e-04	7.386674e+02	3.978704e+02	100
cross	3	3.424491e-04	0.000000e+00	0.000000e+00	100
cross	3	3.463244e-04	0.000000e+00	0.000000e+00	100
cross	3	3.502436e-04	0.000000e+00	0.000000e+00	100
cross	3	3.542072e-04	0.000000e+00	0.000000e+00	100
cross	3	3.582156e-04	0.000000e+00	0.000000e+00	100
cross	3	3.622694e-04	0.000000e+00	0.000000e+00	100
cross	3	3.663690e-04	0.000000e+00	0.000000e+00	100
cross	3	3.705151e-04	5.349139e+02	2.755740e+02	100
cross	3	3.747081e-04	0.000000e+00	0.000000e+00	100
cross	3	3.789485e-04	0.000000e+00	0.000000e+00	100
cross	3	3.832369e-04	0.000000e+00	0.000000e+00	100
cross	3	3.875738e-04	0.000000e+00	0.000000e+00	100
cross	3	3.919598e-04	0.000000e+00	0.000000e+00	100
cross	3	3.963955e-04	0.000000e+00	0.000000e+00	100
cross	3	4.008813e-04	0.000000e+00	0.000000e+00	100
cross	3	4.054179e-04	4.365563e+02	2.494277e+02	100
cross	3	4.100059e-04	0.000000e+00	0.000000e+00	100
cross	3	4.146457e-04	0.000000e+00	0.000000e+00	100
cross	3	4.193381e-04	0.000000e+00	0.000000e+00	100
cross	3	4.240836e-04	0.000000e+00	0.000000e+00	100
cross	3	4.288828e-04	0.000000e+00	0.000000e+00	100
cross	3	4.337363e-04	0.000000e+00	0.000000e+00	100
cross	3	4.386447e-04	3.494987e+02	2.005585e+02	100
cross	3	4.436086e-04	0.000000e+00	0.000000e+00	100
cross	3	4.486288e-04	0.000000e+00	0.000000e+00	100
cross	3	4.537057e-04	0.000000e+00	0.000000e+00	100
cross	3	4.588401e-04	0.000000e+00	0.000000e+00	100
cross	3	4.640326e-04	0.000000e+00	0.000000e+00	100
cross	3	4.692839e-04	0.000000e+00	0.000000e+00	100
cross	3	4.745946e-04	3.022962e+02	1.869094e+02	100
cross	3	4.799654e-04	0.000000e+00	0.000000e+00	100
cross	3	4.853969e-04	0.000000e+00	0.000000e+00	100
cross	3	4.908900e-04	0.000000e+00	0.000000e+00	100
cross	3	4.964452e-04	0.000000e+00	0.000000e+00	100
cross	3	5.020632e-04	0.000000e+00	0.000000e+00	100
cross	3	5.077449e-04	2.293863e+02	1.760865e+02	100
cross	3	5.134908e-04	0.000000e+00	0.000000e+00	100
cross	3	5.193018e-04	0.000000e+00	0.000000e+00	100
cross	3	5.251785e-04	0.000000e+00	0.000000e+00	100
cross	3	5.311217e-04	0.000000e+00	0.000000e+00	100
cross	3	5.371322e-04	0.000000e+00	0.000000e+00	100
cross	3	5.432107e-04	2.105527e+02	1.822402e+02	100
cross	3	5.493580e-04	0.000000e+00	0.000000e+00	100
cross	3	5.555749e-04	0.000000e+00	0.000000e+00	100
cross	3	5.618621e-04	0.000000e+00	0.000000e+00	100
cross	3	5.682205e-04	0.000000e+00	0.000000e+00	100
cross	3	5.746508e-04	1.745239e+02	1.355620e+02	100
cross	3	5.811539e-04	0.000000e+00	0.000000e+00	100
cross	3	5.877305e-04	0.000000e+00	0.000000e+00	100
cross	3	5.943817e-04	0.000000e+00	0.000000e+00	100
cross	3	6.011080e-04	0.000000e+00	0.000000e+00	100
cross	3	6.079105e-04	1.626718e+02	1.286207e+02	100
cross	3	6.147900e-04	0.000000e+00	0.000000e+00	100
cross	3	6.217473e-04	0.000000e+00	0.000000e+00	100
cross	3	6.287834e-04	0.000000e+00	0.000000e+00	100
cross	3	6.358991e-04	0.000000e+00	0.000000e+00	100
cross	3	6.430953e-04	1.187240e+02	1.027503e+02	100
cross	3	6.503729e-04	0.000000e+00	0.000000e+00	100
cross	3	6.577329e-04	0.000000e+00	0.000000e+00	100
cross	3	6.651762e-04	0.000000e+00	0.000000e+00	100
cross	3	6.727037e-04	0.000000e+00	0.000000e+00	100
cross	3	6.803164e-04	1.122537e+02	9.682577e+01	100
cross	3	6.880153e-04	0.000000e+00	0.000000e+00	100
cross	3	6.958013e-04	0.000000e+00	0.000000e+00	100
cross	3	7.036754e-04	0.000000e+00	0.000000e+00	100
cross	3	7.116386e-04	9.518282e+01	9.560021e+01	100
cross	3	7.196919e-04	0.000000e+00	0.000000e+00	100
cross	3	7.278364e-04	0.000000e+00	0.000000e+00	100
cross	3	7.360730e-04	0.000000e+00	0.000000e+00	100
cross	3	7.444028e-04	8.839719e+01	7.625084e+01	100
cross	3	7.528269e-04	0.000000e+00	0.000000e+00	100
cross	3	7.613464e-04	0.000000e+00	0.000000e+00	100
cross	3	7.699622e-04	0.000000e+00	0.000000e+00	100
cross	3	7.786756e-04	7.119703e+01	7.674448e+01	100
cross	3	7.874875e-04	0.000000e+00	0.000000e+00	100
cross	3	7.963992e-04	0.000000e+00	0.000000e+00	100
cross	3	8.054117e-04	0.000000e+00	0.000000e+00	100
cross	3	8.145262e-04	7.049744e+01	7.618945e+01	100
cross	3	8.237439e-04	0.000000e+00	0.000000e+00	100
cross	3	8.330658e-04	0.000000e+00	0.000000e+00	100
cross	3	8.424933e-04	6.566245e+01	7.409970e+01	100
cross	3	8.520275e-04	0.000000e+00	0.000000e+00	100
cross	3	8.616695e-04	0.000000e+00	0.000000e+00	100
cross	3	8.714207e-04	0.000000e+00	0.000000e+00	100
cross	3	8.812822e-04	5.624744e+01	6.865832e+01	100
cross	3	8.912553e-04	0.000000e+00	0.000000e+00	100
cross	3	9.013412e-04	0.000000e+00	0.000000e+00	100
cross	3	9.115413e-04	5.104744e+01	5.444296e+01	100
cross	3	9.218569e-04	0.000000e+00	0.000000e+00	100
cross	3	9.322892e-04	0.000000e+00	0.000000e+00	100
cross	3	9.428395e-04	4.226229e+01	5.195019e+01	100
cross	3	9.535092e-04	0.000000e+00	0.000000e+00	100
cross	3	9.642997e-04	0.000000e+00	0.000000e+00	100
cross	3	9.752123e-04	0.000000e+00	0.000000e+00	100
cross	3	9.862484e-04	4.071399e+01	4.968095e+01	100
cross	3	9.974093e-04	0.000000e+00	0.000000e+00	100
cross	3	1.008697e-03	0.000000e+00	0.000000e+00	100
cross	3	1.020112e-03	4.046212e+01	4.926070e+01	100
cross	3	1.031656e-03	0.000000e+00	0.000000e+00	100
cross	3	1.043331e-03	0.000000e+00	0.000000e+00	100
cross	3	1.055138e-03	3.702354e+01	4.663431e+01	100
cross	3	1.067078e-03	0.000000e+00	0.000000e+00	100
cross	3	1.079154e-03	3.102424e+01	4.183851e+01	100
cross	3	1.091366e-03	0.000000e+00	0.000000e+00	100
cross	3	1.103717e-03	0.000000e+00	0.000000e+00	100
cross	3	1.116207e-03	2.925242e+01	4.119929e+01	100
cross	3	1.128839e-03	0.000000e+00	0.000000e+00	100
cross	3	1.141613e-03	0.000000e+00	0.000000e+00	100
cross	3	1.154532e-03	2.745539e+01	4.033613e+01	100
cross	3	1.167598e-03	0.000000e+00	0.000000e+00	100
cross	3	1.180811e-03	2.831937e+01	4.324954e+01	100
cross	3	1.194174e-03	0.000000e+00	0.000000e+00	100
cross	3	1.207688e-03	0.000000e+00	0.000000e+00	100
cross	3	1.221355e-03	2.361855e+01	3.773198e+01	100
cross	3	1.235176e-03	0.000000e+00	0.000000e+00	100
cross	3	1.249154e-03	2.155206e+01	3.227847e+01	100
cross	3	1.263290e-03	0.000000e+00	0.000000e+00	100
cross	3	1.277586e-03	0.000000e+00	0.000000e+00	100
cross	3	1.292044e-03	2.270039e+01	3.317026e+01	100
cross	3	1.306666e-03	0.000000e+00	0.000000e+00	100
cross	3	1.321453e-03	1.859400e+01	3.417302e+01	100
cross	3	1.336407e-03	0.000000e+00	0.000000e+00	100
cross	3	1.351531e-03	1.849467e+01	2.726031e+01	100
cross	3	1.366826e-03	0.000000e+00	0.000000e+00	100
cross	3	1.382293e-03	1.948540e+01	2.620099e+01	100
cross	3	1.397936e-03	0.000000e+00	0.000000e+00	100
cross	3	1.413756e-03	1.826542e+01	2.849111e+01	100
cross	3	1.429755e-03	0.000000e+00	0.000000e+00	100
cross	3	1.445935e-03	0.000000e+00	0.000000e+00	100
cross	3	1.462298e-03	1.548408e+01	2.639214e+01	100
cross	3	1.478846e-03	0.000000e+00	0.000000e+00	100
cross	3	1.495582e-03	1.831368e+01	2.689597e+01	100
cross	3	1.512507e-03	0.000000e+00	0.000000e+00	100
cross	3	1.529623e-03	1.459843e+01	2.518015e+01	100
cross	3	1.546933e-03	0.000000e+00	0.000000e+00	100
cross	3	1.564439e-03	1.373498e+01	2.342098e+01	100
cross	3	1.582143e-03	1.318915e+01	2.628090e+01	100
cross	3	1.600048e-03	0.000000e+00	0.000000e+00	100
cross	3	1.618155e-03	1.200912e+01	1.988543e+01	100
cross	3	1.636467e-03	0.000000e+00	0.000000e+00	100
cross	3	1.654986e-03	1.251088e+01	2.221320e+01	100
cross	3	1.673715e-03	0.000000e+00	0.000000e+00	100
cross	3	1.692656e-03	1.044899e+01	2.013931e+01	100
cross	3	1.711811e-03	0.000000e+00	0.000000e+00	100
cross	3	1.731182e-03	1.051580e+01	2.206254e+01	100
cross	3	1.750774e-03	1.091602e+01	1.755742e+01	100
cross	3	1.770586e-03	0.000000e+00	0.000000e+00	100
cross	3	1.790623e-03	8.101610e+00	1.739586e+01	100
cross	3	1.810887e-03	0.000000e+00	0.000000e+00	100
cross	3	1.831380e-03	8.960723e+00	1.751525e+01	100
cross	3	1.852105e-03	7.574258e+00	1.800791e+01	100
cross	3	1.873065e-03	0.000000e+00	0.000000e+00	100
cross	3	1.894261e-03	6.650183e+00	1.508854e+01	100
cross	3	1.915698e-03	0.000000e+00	0.000000e+00	100
cross	3	1.937377e-03	7.484967e+00	1.621396e+01	100
cross	3	1.959302e-03	7.806951e+00	1.584808e+01	100
cross	3	1.981474e-03	0.000000e+00	0.000000e+00	100
cross	3	2.003898e-03	6.993258e+00	1.348838e+01	100
cross	3	2.026575e-03	6.296920e+00	1.438704e+01	100
cross	3	2.049509e-03	0.000000e+00	0.000000e+00	100
cross	3	2.072702e-03	4.459228e+00	1.137440e+01	100
cross	3	2.096158e-03	5.319489e+00	1.244595e+01	100
cross	3	2.119880e-03	0.000000e+00	0.000000e+00	100
cross	3	2.143869e-03	6.019404e+00	1.269294e+01	100
cross	3	2.168131e-03	5.950684e+00	1.273397e+01	100
cross	3	2.192667e-03	5.162522e+00	1.060652e+01	100
cross	3	2.217480e-03	0.000000e+00	0.000000e+00	100
cross	3	2.242574e-03	6.393164e+00	1.393232e+01	100
cross	3	2.267953e-03	4.149209e+00	9.416465e+00	100
cross	3	2.293618e-03	5.004237e+00	1.209605e+01	100
cross	3	2.319574e-03	0.000000e+00	0.000000e+00	100
cross	3	2.345824e-03	2.990212e+00	7.884480e+00	100
cross	3	2.372370e-03	3.900240e+00	9.953392e+00	100
cross	3	2.399218e-03	3.459239e+00	8.780449e+00	100
cross	3	2.426369e-03	3.737927e+00	9.702746e+00	100
cross	3	2.453827e-03	0.000000e+00	0.000000e+00	100
cross	3	2.481596e-03	3.597344e+00	8.828204e+00	100
cross	3	2.509679e-03	3.811080e+00	1.133629e+01	100
cross	3	2.538080e-03	3.322895e+00	9.148147e+00	100
cross	3	2.566802e-03	3.475829e+00	9.516620e+00	100
cross	3	2.595850e-03	3.372839e+00	8.592437e+00	100
cross	3	2.625226e-03	3.161761e+00	9.049211e+00	100
cross	3	2.654935e-03	0.000000e+00	0.000000e+00	100
cross	3	2.684979e-03	2.970137e+00	8.356988e+00	100
cross	3	2.715364e-03	2.231525e+00	7.630824e+00	100
cross	3	2.746093e-03	2.551983e+00	7.275661e+00	100
cross	3	2.777169e-03	3.160811e+00	8.262702e+00	100
cross	3	2.808597e-03	1.702031e+00	5.803220e+00	100
cross	3	2.840381e-03	2.015963e+00	6.886212e+00	100
cross	3	2.872524e-03	1.886893e+00	6.226176e+00	100
cross	3	2.905032e-03	1.863613e+00	5.759390e+00	100
cross	3	2.937907e-03	2.117208e+00	7.392330e+00	100
cross	3	2.971154e-03	2.360699e+00	7.391794e+00	100
cross	3	3.004777e-03	1.591985e+00	5.227749e+00	100
cross	3	3.038781e-03	1.624632e+00	5.197748e+00	100
cross	3	3.073170e-03	1.866980e+00	5.502005e+00	100
cross	3	3.107947e-03	1.436107e+00	5.550401e+00	100
cross	3	3.143119e-03	1.623180e+00	5.456642e+00	100
cross	3	3.178688e-03	1.502097e+00	4.930705e+00	100
cross	3	3.214660e-03	1.436666e+00	5.218658e+00	100
cross	3	3.251039e-03	1.126208e+00	4.890175e+00	100
cross	3	3.287830e-03	1.066217e+00	4.388770e+00	100
cross	3	3.325037e-03	1.487485e+00	4.570129e+00	100
cross	3	3.362665e-03	9.943136e-01	4.229557e+00	100
cross	3	3.400719e-03	2.531009e+00	6.451493e+00	100
cross	3	3.439203e-03	1.527648e+00	5.006714e+00	100
cross	3	3.478123e-03	1.419655e+00	5.045630e+00	100
cross	3	3.517484e-03	9.502626e-01	4.044630e+00	100
cross	3	3.557290e-03	1.343610e+00	4.580612e+00	100
cross	3	3.597546e-03	1.198437e+00	4.259015e+00	100
cross	3	3.638258e-03	1.398280e+00	4.695784e+00	100
cross	3	3.679431e-03	8.695253e-01	4.017837e+00	100
cross	3	3.721069e-03	1.112238e+00	4.061033e+00	100
cross	3	3.763179e-03	5.931130e-01	3.123776e+00	100
cross	3	3.805765e-03	1.714534e+00	4.955069e+00	100
cross	3	3.848834e-03	9.119979e-01	3.572300e+00	100
cross	3	3.892389e-03	1.020321e+00	3.837686e+00	100
cross	3	3.936438e-03	9.290901e-01	4.191043e+00	100
cross	3	3.980985e-03	1.238787e+00	4.680872e+00	100
cross	3	4.026036e-03	6.754570e-01	3.993788e+00	100
cross	3	4.071597e-03	7.043259e-01	3.513407e+00	100
cross	3	4.117674e-03	1.785751e+00	6.464620e+00	100
cross	3	4.164272e-03	6.891944e-01	3.087348e+00	100
cross	3	4.211397e-03	1.172496e+00	3.897691e+00	100
cross	3	4.259056e-03	5.223554e-01	2.751747e+00	100
cross	3	4.307254e-03	6.666571e-01	2.803101e+00	100
cross	3	4.355997e-03	1.243634e+00	4.222363e+00	100
cross	3	4.405292e-03	6.173398e-01	2.687117e+00	100
cross	3	4.455145e-03	1.109826e+00	3.825089e+00	100
cross	3	4.505562e-03	6.720042e-01	3.366040e+00	100
cross	3	4.556550e-03	1.050430e+00	3.841267e+00	100
cross	3	4.608114e-03	2.760359e-01	1.844000e+00	100
cross	3	4.660262e-03	9.925318e-01	3.843758e+00	100
cross	3	4.713001e-03	7.781821e-01	3.507569e+00	100
cross	3	4.766336e-03	2.662466e-01	1.778623e+00	100
cross	3	4.820274e-03	6.263736e-01	2.860421e+00	100
cross	3	4.874823e-03	4.568453e-01	2.408723e+00	100
cross	3	4.929990e-03	1.067205e+00	3.381846e+00	100
cross	3	4.985780e-03	1.087779e+00	3.909021e+00	100
cross	3	5.042203e-03	2.204194e-01	1.810609e+00	100
cross	3	5.099263e-03	9.350823e-01	3.525197e+00	100
cross	3	5.156969e-03	5.882983e-01	2.543744e+00	100
cross	3	5.215329e-03	4.273046e-01	2.257943e+00	100
cross	3	5.274348e-03	6.661479e-01	2.746460e+00	100
cross	3	5.334036e-03	5.657811e-01	2.712382e+00	100
cross	3	5.394399e-03	6.797547e-01	3.175407e+00	100
cross	3	5.455445e-03	6.437380e-01	2.387793e+00	100
cross	3	5.517182e-03	2.022490e-01	1.452210e+00	100
cross	3	5.579618e-03	4.856358e-01	2.394071e+00	100
cross	3	5.642760e-03	5.675168e-01	2.500348e+00	100
cross	3	5.706617e-03	5.296075e-01	2.287508e+00	100
cross	3	5.771196e-03	5.804558e-01	2.346325e+00	100
cross	3	5.836507e-03	4.650621e-01	2.024361e+00	100
cross	3	5.902556e-03	3.776600e-01	1.843894e+00	100
cross	3	5.969353e-03	6.139338e-01	2.769423e+00	100
cross	3	6.036906e-03	4.481331e-01	2.210190e+00	100
cross	3	6.105223e-03	3.902535e-01	1.966256e+00	100
cross	3	6.174313e-03	3.348202e-01	1.706280e+00	100
cross	3	6.244185e-03	2.301901e-01	1.441921e+00	100
cross	3	6.314848e-03	3.535227e-01	1.867278e+00	100
cross	3	6.386311e-03	4.244618e-01	1.973650e+00	100
cross	3	6.458582e-03	2.470637e-01	1.460118e+00	100
cross	3	6.531671e-03	5.368518e-01	1.991361e+00	100
cross	3	6.605587e-03	3.616183e-01	2.160934e+00	100
cross	3	6.680340e-03	3.099713e-01	1.840055e+00	100
cross	3	6.755939e-03	3.067488e-01	1.563218e+00	100
cross	3	6.832393e-03	5.136256e-01	2.115127e+00	100
cross	3	6.909712e-03	1.609854e-01	1.155922e+00	100
cross	3	6.987906e-03	1.369170e-01	1.243119e+00	100
cross	3	7.066986e-03	3.840785e-01	1.992216e+00	100
cross	3	7.146960e-03	3.562121e-01	1.725775e+00	100
cross	3	7.227839e-03	1.321131e-01	1.030110e+00	100
cross	3	7.309634e-03	4.356125e-01	1.716253e+00	100
cross	3	7.392354e-03	1.303782e-01	1.016578e+00	100
cross	3	7.476010e-03	2.981037e-01	1.569703e+00	100
cross	3	7.560613e-03	1.895409e-01	1.187287e+00	100
